-2.5160649572245819e-01	-7.3414534205355902e-02
-5.9602196248955817e-02	1.2131604983089977e-01
-2.6761558512501543e-01	1.0522561582672235e-01
1.1688807023532014e-01	-8.4504079056661421e-02
3.9099669051375262e-02	-5.5897181146631357e-02
-6.1844929550940279e-02	-4.3651139663136031e-02
-2.1916571118983302e-01	1.3516358323997524e-01
-1.6484956663804420e-01	-2.6058450300970248e-01
2.1262295312380350e-01	-1.2986224225001308e-01
-1.5115557588679479e-01	-2.4083586312913675e-03
-6.2868373317520057e-02	-1.2987668646221753e-01
-6.1953288854105351e-02	2.0161456014300741e-01
-8.4005413748600224e-02	-2.7100967951339427e-01
1.1702447749064296e-01	-1.5154673940993915e-03
-1.3466918466026292e-02	1.0283647189067208e-01
2.4059009200147508e-01	-2.3550232968282604e-02
6.3275941877606115e-02	-1.0872183006850003e-01
-1.1838983530286219e-01	-1.6539241721319226e-02
-2.9610596798054301e-01	1.5769161914852368e-02
-1.7382700866071327e-01	6.2783688780528202e-02
6.0133135717868491e-02	1.6496734737509544e-01
1.3111129113817371e-01	-1.0967525458856853e-01
6.8111458880562054e-02	-7.7729876319717256e-02
-6.7399205530658007e-02	1.1662470660830968e-01
1.2452317371046676e-01	-9.5587476993192630e-02
-1.7738191174447385e-01	-4.1829941825498517e-03
-9.0938758106358097e-03	1.1276209398153263e-01
3.9510706129015034e-02	7.3163273749486918e-02
3.4224764289935933e-01	-2.6824163498133363e-01
-8.3100266240754894e-02	-1.4567425603613410e-01
2.2489664379321964e-03	4.6939215406705405e-02
6.3326133863209613e-03	-2.3707139582846648e-01
-9.1926149435268223e-02	3.1405898785538105e-03
-1.3393537621354853e-01	-2.4743529841751899e-01
3.3272285863453349e-01	-7.4920471374549186e-02
-2.9853032647468448e-02	-4.0510630549915522e-02
1.3783733144084231e-01	-1.8050334229167345e-01
5.8709511033252386e-02	-4.0694066011686021e-02
1.5202328951098845e-01	-9.0517531322105715e-02
5.2683483513630690e-02	1.8260686679708128e-02
5.1262939729924531e-02	2.0097772727061765e-02
7.3708653439098160e-02	-6.3839108830096386e-02
-8.9245981970883945e-02	9.3193245128791458e-03
3.5967402771807468e-02	-1.7320362688578197e-01
-6.0887836383761385e-02	1.2095164414141381e-01
9.4503194723761109e-03	-7.0617228151405601e-02
2.1736013043880498e-02	-6.3037849821876685e-02
1.5376610802306087e-02	1.9661526070867968e-01
-9.3193827606342285e-03	1.1444212471380526e-01
-6.2448534847588028e-02	-1.2513984830807875e-01
1.4405746910319544e-02	1.8922855858826866e-02
-2.7472364636495571e-02	-4.5460989465393575e-03
1.9018557536810485e-01	8.2607654474224260e-02
1.4336889218797536e-01	-1.1377370718443293e-01
-1.0445550565827619e-01	-3.8660164985335359e-02
-1.1467624100097865e-01	-1.4556576138631813e-01
-4.3562528909483797e-02	-3.0398928819155668e-01
1.3089572088248501e-02	6.0805745877127164e-02
-8.5717175169083365e-02	1.1638526640407550e-01
-4.2290298283371296e-02	-6.4103071616546090e-02
-1.2803588169427130e-02	-3.5289739036229534e-02
2.3666097191375041e-02	2.8176535517499463e-02
-1.4686795029046965e-01	-1.3784182803215656e-02
-1.3971754493399255e-01	-1.5204893958689492e-01
3.6961831271324630e-05	2.2035786160879367e-02
1.4104584770393313e-02	6.4462471389156922e-02
2.6623589750713633e-01	1.6304489609122938e-01
-2.6785720123556994e-01	1.9526973277690399e-01
-2.9176082108554158e-01	1.0624329417295003e-01
8.8197802933694197e-02	-6.4357744803493532e-03
-1.9617960111561966e-01	-3.0934083120461625e-01
6.4958063722574955e-02	-1.2093176967969663e-01
1.3661120018796574e-02	9.1804407986113501e-02
-4.3970656576828998e-02	-1.4549075587846158e-01
-2.1437467244265190e-01	-1.8235709040946385e-01
-1.4727372506137812e-01	-1.4371906533208864e-01
4.1575495993041403e-02	-1.0043111343524400e-01
-2.2743172835152003e-01	5.7039205519782921e-02
-1.1295439578044636e-01	-1.3158677228543114e-01
7.9041350268691982e-02	2.3263832931048906e-01
9.0951770429571463e-02	-8.1794037630842399e-03
-1.9682145199043297e-01	9.7322157310869517e-02
-1.0443400979071868e-01	-1.8971729329731183e-02
7.8997426665477870e-04	-2.1326287987225501e-01
7.7225167906983985e-02	-6.2894212572870964e-02
1.9425334286854395e-01	2.3978516438904163e-01
1.0158817796044399e-01	7.2761960024020883e-02
7.5353592604866487e-02	-9.6790903339164860e-02
1.2710157187722418e-01	4.1428809716686124e-02
-4.3456569484347507e-02	-9.5485278002143247e-03
2.6139839394910092e-01	-8.9832957650182774e-02
1.7051982587479897e-01	-1.9914254872809772e-01
-1.3701497335204904e-01	-1.1385100838367036e-01
-8.8623242797804119e-02	-1.0215841458642347e-01
-1.1580492868488547e-01	9.5453498311198259e-02
-1.5611212251212560e-02	-1.2318058713138083e-01
1.7697554682134664e-01	-6.0912541217569761e-02
4.9876839276167963e-02	3.4671688282225199e-01
2.3872370534414608e-01	5.8632262463228162e-02
2.5390873561516014e-01	2.1724499991341442e-01
1.5696444022791797e-01	7.4376435687103764e-03
-7.7345609133711427e-02	-5.7801962609845117e-02
1.7177956185150375e-01	-2.0331606542879493e-02
-3.1929626692824245e-02	-1.0548013016352602e-02
-5.4112577491447440e-02	-1.0683532608069074e-01
-1.6025236425074901e-01	-5.9006791266143513e-02
5.5709105149703099e-02	-1.4416064026737704e-01
1.6317374201705215e-01	-1.3083989911501906e-01
-1.4444362037941880e-01	1.0664090004439879e-01
3.4478105855554790e-03	-2.2714504448925218e-01
2.0145642548842796e-01	7.1762916732928825e-02
-3.2014493041148867e-02	-2.3607725793053172e-01
-3.7841313027984408e-02	-4.5718431140270611e-02
9.1599813909767361e-02	3.3410373370052586e-02
2.1987744877221116e-01	2.7222903925711339e-01
-1.7893841878638472e-02	-5.0897755363257949e-03
