1.5612272722233109e-01	-1.1403319501342522e-02
1.6227572187609010e-01	3.0427730286787927e-02
-1.4589362012079946e-01	-2.0994155702633926e-01
2.7413263265047443e-02	5.1345196559996455e-02
-1.0907105478141164e-01	9.7588480256496690e-02
1.2479659414738484e-02	-7.0170252710187023e-02
3.0855963519128260e-01	1.1286996653402411e-02
-6.4320137731555954e-02	-3.2955924206717407e-01
-1.8790124692838264e-01	4.0911599879348927e-02
-2.9247137296360870e-01	-7.3452104301538496e-03
4.7674369162914967e-02	-1.5757201158352252e-01
-1.1966843227669015e-01	-3.6774300496787177e-01
8.8296506698075164e-03	3.1358089081952589e-02
2.2877383478011656e-02	-1.5872986547004930e-02
-1.1448222963384314e-02	-1.2416339910683408e-01
-1.6064990376840022e-01	-6.2921346025497843e-02
7.0087092664543008e-02	-1.4094860783496645e-02
2.1980966394154361e-01	-1.6097336044743435e-02
-5.0208208451577967e-02	4.1234373297886623e-02
-9.0271494486370840e-02	-1.3753771696205061e-01
1.3146251023903804e-01	-1.2602274012817261e-01
1.3584029177748086e-01	1.3737135622669988e-01
1.0299689210353932e-01	2.0784698928119411e-01
-1.3314624329525629e-01	7.5817026475813898e-02
-3.2679969564295856e-02	8.8928779327363872e-02
9.5087188010199733e-02	-3.4983732333795002e-02
-1.9033754659621822e-02	-9.4685357830405409e-02
-2.1720240144688643e-01	-1.4989725840674370e-01
-2.3211879145402048e-01	2.1773267125171303e-01
4.0329657775032279e-02	-5.9698592507417769e-02
-5.3818678759968104e-02	1.0530849074174621e-01
1.2407778473842720e-02	2.1590132592635036e-01
-7.9252139798359392e-02	-3.7847918728708539e-02
-1.4198245982622834e-01	6.5295334022923798e-02
-2.4673777561706683e-01	2.0581077606991291e-01
