-1.5787599312568311e-02	1.2956233223353947e-01
8.4589121956710256e-02	5.2992533880859991e-02
2.6964916083582546e-01	1.7350551681109813e-01
2.0278672977294324e-01	6.3453228092701123e-03
-4.5589978022098243e-01	1.2169238748121328e-01
2.4575535531870440e-01	-7.5062668664980153e-02
4.3029487897529979e-02	-7.3391693086697685e-02
6.0125345016861377e-02	-4.8560787990633618e-02
1.1329010312114286e-01	1.8967404188211797e-02
1.6071875625876142e-01	1.4612670233443398e-01
1.1020910319448465e-01	-6.8734025689176040e-02
3.2226144121642825e-01	-2.6182384097408506e-01
-3.1794222073640183e-01	-3.0063033178062398e-01
-1.2788157301769684e-01	-1.2467910557629318e-01
2.2833741921532669e-01	1.6492300637648888e-01
-5.3880348065047115e-02	1.4741330322549775e-01
-7.0629176883797690e-02	-2.5380099601479506e-01
-3.0264546154771751e-02	3.2549655242363966e-02
-3.2339148028932015e-02	-2.2154933168244406e-01
8.9596552063501589e-02	2.5549493947360330e-01
2.1502763655840890e-02	3.6426958434519247e-01
1.2787989192189766e-01	1.1091908447305064e-01
-8.7963500685984505e-02	-3.5976223604742852e-01
-4.2344699200057945e-01	-1.1068787159832734e-01
-2.5696348066208768e-01	-1.2597167432471154e-01
-2.6659483566823572e-01	4.0767901178122729e-01
5.5842972449228319e-02	2.2049057860769031e-01
8.5386425910607272e-02	5.5068432041047263e-02
8.5620022618347169e-02	1.2968685600619390e-01
-1.6843308270176724e-01	7.5068835222805066e-02
-2.2787208319702115e-02	2.0440421697419980e-01
2.9835277762379531e-01	-9.8711575664692089e-02
1.1695844412924306e-01	-5.6439418654390283e-02
-6.1689697521240414e-02	-6.1363076990636221e-02
-7.5869950363818314e-02	1.2247861106731556e-01
-2.0292809541786411e-01	1.6635844429145977e-01
-2.3856006928748152e-01	-1.2248031621295373e-01
3.2669256753256809e-01	-1.0206769912252218e-01
-1.6032898651981603e-01	-3.5186923038069396e-03
1.8883611114650858e-01	3.9515452954199848e-01
